compound_id	num_recognized_nodes	iso_class_idx
NOR00303	2	3276
PNPdb04209	9	3277
NOR00304	3	436
PNPdb04206	11	3278
NOR00305	4	3279
NPA001449	2	1382
PNPdb04207	10	1742
NOR00306	4	3280
NPA000119	9	1667
BGC0002957.3	8	3281
NOR00307	4	3282
NOR01638	3	2539
NOR00308	3	3283
NOR00309	3	3284
NPA014734	7	3285
NPA014735	5	3286
BGC0000393.0	9	3085
PNPdb04222	7	3287
PNPdb04223	8	3288
PNPdb04220	10	600
PNPdb04215	11	3289
NPA001410	3	3290
PNPdb04213	11	3291
NPA001412	18	3292
NPA002745	2	3293
BGC0003007.0	7	654
NPA002744	3	3294
BGC0001818.0	1	2065
PNPdb04217	7	3295
PNPdb04218	8	3296
NPA001417	2	1504
BGC0001017.0	7	1156
BGC0002944.0	2	3297
BGC0002944.1	2	3297
PNPdb04230	7	3298
PNPdb04233	11	3299
PNPdb04234	11	3300
NPA002761	7	1948
PNPdb04231	7	2872
PNPdb04232	8	3301
PNPdb04226	5	3302
NPA001421	19	3303
NPA002751	8	3304
PNPdb04227	9	2451
PNPdb04224	11	2730
PNPdb04225	10	2053
NPA001424	3	3305
NPA001425	2	201
PNPdb04228	9	3306
NPA002757	2	3307
PNPdb04229	3	3308
NPA013403	3	2084
BGC0002931.0	4	978
BGC0000416.3	5	3309
PNPdb04241	10	3310
BGC0002370.1	6	3311
BGC0002370.0	6	3312
PNPdb04244	12	3313
PNPdb04245	10	3314
NOR00340	11	276
NOR00341	11	2863
PNPdb04243	8	3315
NOR00331	9	1328
PNPdb04237	10	3316
PNPdb04238	6	3317
NOR00333	9	1656
NPA001477	6	3318
PNPdb04235	7	3319
NOR00334	9	1378
PNPdb04236	10	3320
BGC0002370.3	6	3321
NOR00335	9	3322
BGC0002370.2	5	3323
NOR00336	9	1289
PNPdb04239	8	3324
NOR00338	9	1656
NOR00339	11	3325
NPA012123	10	3326
NPA013454	5	3327
NPA012141	5	2709
NPA014789	18	3328
PNPdb04251	9	3329
PNPdb04252	10	3044
NPA001492	6	3330
PNPdb04250	10	2053
NPA026767	10	3331
PNPdb04255	10	3332
NOR00350	22	3333
NPA026766	10	3334
PNPdb04256	11	3335
PNPdb04253	10	2931
NOR00352	25	3336
PNPdb04254	11	3337
NOR00342	11	2863
NPA024111	11	3338
PNPdb04248	9	3339
NOR00343	11	3340
PNPdb04249	6	3341
NOR00344	18	2489
PNPdb04246	8	3342
NOR00345	18	3343
NOR01676	11	3344
PNPdb04247	10	3052
NOR00346	18	863
NPA000159	2	1290
NOR00347	18	3000
NOR00348	18	3345
NPA014795	18	3346
NPA013440	12	3347
PNPdb04262	11	3348
PNPdb04263	12	2491
PNPdb04261	11	3349
PNPdb04266	13	3350
PNPdb04267	12	354
NPA026754	8	3351
PNPdb04265	10	3352
PNPdb04259	10	3353
NOR00310	3	3284
NOR00311	3	3354
PNPdb04257	9	2451
PNPdb04258	10	1444
NOR00313	3	3283
NPA000126	4	3355
NOR00314	3	3284
NOR00316	3	3354
NPA012109	2	643
NOR00317	3	3354
BGC0000403.3	9	1904
BGC0000403.2	9	1901
NOR00319	3	52
BGC0000403.1	9	1904
BGC0000403.0	9	1901
NPA013433	7	1282
BGC0002250.5	0	159
BGC0002250.3	0	159
BGC0002250.4	0	159
NPA014768	4	351
PNPdb04270	12	3356
BGC0002250.2	0	159
BGC0000380.5	0	3357
PNPdb04273	12	3358
PNPdb04274	12	3359
NPA026747	5	2494
PNPdb04271	8	3360
NPA026746	6	3361
PNPdb04272	10	1819
BGC0000380.1	0	3357
NPA026745	6	3362
BGC0000380.2	0	3357
NPA000141	3	3363
NPA026744	6	3364
PNPdb04278	11	3365
BGC0000380.3	0	3357
NOR01660	7	3366
NPA026743	6	1368
BGC0000380.4	0	3357
NOR00330	9	3059
PNPdb04276	7	2256
PNPdb04268	6	973
BGC0000380.0	0	3357
NOR00323	3	48
PNPdb04269	7	3367
BGC0001805.0	0	432
NOR00326	3	52
NOR00329	3	3368
NPA014770	8	705
NPA014772	9	3369
BGC0001448.1	10	3370
NPA020910	3	3371
BGC0001448.0	10	3372
NPA019926	5	3373
NPA020912	4	78
BGC0001052.0	0	1082
NPA006607	7	462
BGC0000298.2	1	3374
BGC0000298.1	2	3375
BGC0000298.0	1	3374
NPA020917	3	3376
NPA020918	3	3377
NPA019915	4	2651
NPA006622	7	3378
NPA006616	7	322
NPA020907	2	3379
NPA020908	8	1413
BGC0001840.0	3	3380
NPA011186	8	3381
NPA019903	7	3382
BGC0002335.0	4	3383
BGC0000428.0	0	3384
BGC0001172.0	0	159
BGC0002335.1	4	3385
NPA011193	4	3386
BGC0002468.0	2	3387
NPA024496	4	3388
NPA024494	4	3389
NPA024495	4	3390
NPA007925	2	1482
NPA011188	6	1375
NPA019968	5	3391
NPA018638	20	3392
NPA019967	3	1791
NPA020953	3	3393
NPA017308	8	269
NPA020954	8	3394
NPA020955	8	3394
NPA020956	8	3395
NPA007982	3	2574
NPA005323	2	722
NPA006655	2	3396
BGC0000966.0	0	190
NPA006653	8	854
NPA006647	7	2486
NPA007978	4	3397
NPA006649	9	3398
NPA018645	6	1559
BGC0001435.0	0	2081
NPA020945	8	202
NPA006660	5	709
NPA004003	8	330
NPA004002	5	3399
BGC0002623.11	4	3400
BGC0002623.10	3	3401
BGC0002348.0	0	159
NPA020935	19	3402
NPA018616	8	3403
NPA019947	6	1398
NPA018613	18	3404
NPA019948	8	3405
BGC0002228.3	0	159
NPA007960	9	3406
BGC0002228.2	0	159
BGC0001422.0	6	3407
BGC0002228.1	0	159
BGC0002228.0	0	159
NPA006626	4	3408
BGC0000308.2	0	211
BGC0000308.1	0	1131
NPA020924	3	1509
BGC0000308.0	0	1131
NPA018607	2	1916
NPA007970	3	3409
NPA005312	2	2321
NPA006643	2	3267
NPA005306	10	2537
NPA005304	8	378
NPA006634	3	1807
NPA007965	7	3410
NPA018610	7	314
NPA017349	10	3411
NPA005362	3	3412
NPA005368	2	3413
BGC0002037.1	0	155
BGC0002037.0	0	155
BGC0003044.3	1	3414
NPA017353	7	1638
BGC0003044.2	1	3415
BGC0000463.0	14	3076
BGC0003044.1	1	3415
NPA017355	3	3416
BGC0003044.0	1	3414
BGC0000463.2	14	3076
BGC0000463.1	14	3073
NPA018687	7	1638
NPA018668	4	3417
NPA016008	2	3418
NPA004044	11	3419
BGC0000343.0	6	1676
NPA004047	5	3420
NPA005378	3	3421
NPA004048	20	3422
BGC0000979.0	0	1131
NPA017340	4	3423
NPA018674	7	654
NPA018672	2	1504
BGC0002157.0	2	988
NPA016016	15	3424
NPA017346	6	3425
NPA017329	3	2403
NPA020978	5	939
NPA020973	3	3426
BGC0002993.1	0	159
BGC0002993.0	0	159
NPA005343	2	3427
NPA005344	7	2083
NPA018660	7	112
NPA019992	5	726
NPA016002	9	3428
NPA018649	7	2567
NPA020969	2	2881
NPA018646	7	3429
NPA006682	3	3430
NPA006686	3	52
BGC0000450.0	10	1583
NPA019981	4	1311
NPA017323	6	3431
NPA004076	7	258
NPA017390	4	3432
NPA016061	3	3433
PNPdb03701	5	3434
NPA017391	5	3435
PNPdb03700	3	3436
PNPdb03703	2	3437
PNPdb03702	4	3438
PNPdb03705	8	3439
NPA017395	4	640
PNPdb03707	6	3440
PNPdb03706	8	3441
PNPdb03709	2	3442
NPA016068	2	2738
PNPdb03708	2	3443
BGC0003031.0	1	3444
BGC0001208.0	10	3033
NPA004082	7	3445
BGC0001853.1	1	3446
BGC0001853.2	0	3447
BGC0001853.0	2	3448
PNPdb03712	4	1629
PNPdb03711	5	709
NPA017383	20	3449
PNPdb03714	4	1629
PNPdb03713	3	3450
NPA001803	7	3451
NPA016054	6	3452
PNPdb03716	2	3453
NPA001805	3	3433
PNPdb03718	6	3454
PNPdb03719	6	3455
NPA005383	9	3456
BGC0000330.0	5	2938
BGC0003164.0	1	1023
NPA004057	3	3457
BGC0001328.0	3	849
PNPdb03721	7	3458
BGC0001328.1	3	849
PNPdb03720	6	2230
NPA017370	10	3459
PNPdb03723	8	3460
PNPdb03722	7	3461
PNPdb03725	8	3462
PNPdb03724	6	3463
PNPdb03727	7	3464
PNPdb03726	8	3465
BGC0001999.0	6	3466
NPA017375	7	1728
PNPdb03728	2	3467
BGC0001185.0	9	3059
NPA004061	2	3468
PNPdb03730	5	3469
PNPdb02400	2	3470
NPA018691	9	317
PNPdb02402	5	3471
NPA018690	6	1899
PNPdb02404	5	3472
PNPdb03735	6	983
NPA016032	7	862
PNPdb02407	5	3473
PNPdb03738	6	3474
PNPdb02406	5	3475
PNPdb03737	7	3476
NPA017365	11	3477
PNPdb02409	7	2626
PNPdb02408	6	3028
NPA017366	3	872
NPA018697	4	3478
PNPdb04960	20	3479
PNPdb03620	4	559
PNPdb04952	20	3480
PNPdb04953	20	3481
PNPdb03622	3	3482
PNPdb04950	20	3483
PNPdb03621	4	3484
PNPdb04951	20	3485
PNPdb03624	3	3486
PNPdb03623	5	3487
PNPdb03626	7	3488
PNPdb04954	20	3489
NOR00811	6	510
PNPdb04955	16	3490
NOR00812	6	510
PNPdb03628	8	3491
PNPdb03627	5	3487
NPA001716	7	498
NOR00817	7	3492
NOR00819	4	3493
BGC0002251.6	4	1304
BGC0002251.4	4	3494
BGC0002251.5	4	1304
BGC0002251.2	5	1674
BGC0002251.3	5	3495
BGC0002251.0	5	3496
BGC0002251.1	5	3495
BGC0001123.0	0	159
BGC0001519.0	4	3497
PNPdb04971	16	2994
PNPdb03640	5	3498
PNPdb03631	2	3499
PNPdb04963	25	3500
PNPdb04964	25	3501
PNPdb02302	6	1661
PNPdb03633	5	92
PNPdb04961	19	3502
PNPdb02301	7	542
PNPdb04962	16	3503
PNPdb03635	5	3504
PNPdb04967	23	3505
NOR00820	4	3506
PNPdb02303	3	3507
PNPdb03634	2	3508
PNPdb04968	19	3509
NOR00821	3	3510
PNPdb02306	3	1367
PNPdb03637	11	3511
PNPdb04965	25	3512
BGC0002384.0	12	328
NOR00822	3	3510
PNPdb02305	3	392
PNPdb03636	5	3513
NOR00823	3	3514
PNPdb02308	8	3515
PNPdb03639	5	455
NOR00824	5	3516
PNPdb02307	9	649
NOR00825	5	3517
PNPdb04969	19	3518
PNPdb02309	7	3519
BGC0002264.5	0	3520
BGC0002264.4	0	3141
BGC0002264.3	0	1131
BGC0002264.2	0	3521
BGC0002264.1	0	3521
BGC0002264.0	0	3522
PNPdb04981	25	3523
PNPdb04982	16	2994
PNPdb02320	5	2457
PNPdb03651	6	3524
PNPdb04980	19	3525
PNPdb02311	10	3526
PNPdb03642	7	3527
PNPdb03641	5	749
PNPdb04975	19	3528
PNPdb02313	10	3529
PNPdb02312	10	3530
PNPdb04973	26	3531
PNPdb02315	10	3532
PNPdb04978	20	3533
PNPdb03645	5	3534
PNPdb04979	19	3535
PNPdb02317	14	3536
NPA017294	7	1534
PNPdb02316	7	145
PNPdb03647	7	3537
PNPdb04977	32	3538
PNPdb02318	18	3539
PNPdb03649	4	3540
BGC0003030.0	2	2719
PNPdb03660	3	3541
PNPdb04992	19	3542
PNPdb04993	19	3543
PNPdb02331	6	2216
PNPdb03662	11	3544
PNPdb04990	20	3545
PNPdb01000	8	3546
PNPdb02330	7	3547
PNPdb03661	4	1629
PNPdb04991	11	3548
PNPdb02322	5	3549
PNPdb03653	7	3550
PNPdb04985	19	3551
PNPdb02321	3	3552
PNPdb04986	19	3553
PNPdb02324	4	1580
PNPdb03655	8	1612
PNPdb04983	19	3554
PNPdb02323	6	2283
PNPdb04984	16	3555
NPA001700	13	3556
PNPdb02326	5	2471
PNPdb04989	19	3557
PNPdb02325	2	246
PNPdb03656	3	3558
BGC0002131.0	2	3559
PNPdb02328	4	1822
PNPdb03659	5	456
BGC0002634.0	0	1059
NPA001701	4	3560
PNPdb02327	2	1616
PNPdb03658	3	3561
PNPdb04988	30	3562
PNPdb02329	6	3563
NOR00804	3	3564
NOR00805	3	1585
NPA001708	11	2584
NOR00806	6	956
NPA001707	6	3565
NOR00807	6	377
NPA001709	11	3566
BGC0001110.0	0	155
BGC0001110.1	0	155
PNPdb02340	10	573
PNPdb03670	6	3567
PNPdb01010	5	716
PNPdb02342	10	3568
PNPdb03673	7	3569
PNPdb01011	6	3570
PNPdb02341	11	3155
PNPdb01001	16	3555
PNPdb02333	5	3571
PNPdb03664	5	3572
PNPdb04996	24	3573
PNPdb01002	2	1058
PNPdb02332	4	3574
PNPdb03663	6	3575
PNPdb04997	34	3576
PNPdb02335	8	3577
PNPdb04994	31	3578
PNPdb01004	3	2790
PNPdb02334	7	542
PNPdb04995	24	3579
PNPdb01005	3	252
PNPdb02337	3	392
PNPdb01006	3	324
PNPdb02336	8	1126
PNPdb03667	3	3541
NPA000425	7	3580
PNPdb01007	5	3581
PNPdb04998	20	3582
PNPdb02338	3	673
PNPdb03669	7	3583
PNPdb04999	32	3584
NOR00856	7	462
PNPdb01009	5	2442
BGC0000081.0	0	3585
NPA013750	5	2744
BGC0002754.0	1	3586
PNPdb03680	8	3587
PNPdb02351	4	3588
PNPdb03682	9	3589
PNPdb01020	10	3590
PNPdb02350	5	3591
PNPdb01021	9	3592
PNPdb03684	5	3593
PNPdb01022	7	3594
PNPdb02352	3	3595
PNPdb03683	5	375
PNPdb01012	5	1102
PNPdb02344	13	685
PNPdb03675	5	455
PNPdb01013	7	3596
PNPdb02343	10	2219
PNPdb03674	6	3597
NOR00861	9	2028
PNPdb01014	6	3257
PNPdb03677	4	3598
PNPdb01015	2	3599
PNPdb02345	8	3600
PNPdb03676	4	2248
NPA000434	7	3601
PNPdb02348	4	3602
PNPdb03679	5	3603
NOR00864	9	3246
NPA012419	6	1316
PNPdb01017	8	3604
NOR00865	9	3246
NPA001768	5	1848
PNPdb01018	7	3605
PNPdb01019	7	1125
PNPdb02349	2	3606
NPA001769	8	971
NPA012415	3	3607
NPA012413	2	722
PNPdb02360	5	2471
PNPdb03691	2	3608
PNPdb03690	5	375
NPA025700	8	3609
PNPdb01030	13	3610
PNPdb02362	5	2434
PNPdb03693	5	1835
PNPdb03692	2	2411
PNPdb01032	3	1973
PNPdb03695	4	1629
PNPdb01033	2	3611
PNPdb02363	4	1822
PNPdb02355	3	3612
PNPdb03686	3	3436
PNPdb01024	8	3405
PNPdb02354	5	3613
PNPdb03685	7	3614
PNPdb02357	6	2905
PNPdb03688	5	375
PNPdb01026	11	3615
PNPdb02356	5	326
PNPdb03687	2	3616
PNPdb01027	11	3617
PNPdb02359	3	3618
PNPdb02358	4	3619
PNPdb03689	2	473
NOR00832	5	1777
NPA000403	3	1864
NPA001735	3	52
PNPdb01029	10	3620
NOR00833	5	1777
NPA000407	7	2083
NPA000408	6	3563
BGC0002277.0	0	159
NPA013716	4	3621
PNPdb02371	7	3259
PNPdb01040	5	3622
PNPdb02370	9	1754
PNPdb01041	2	1307
PNPdb02373	8	3623
PNPdb01042	5	3624
PNPdb02375	9	3625
PNPdb01034	4	1970
PNPdb02366	2	3626
PNPdb03697	5	3627
PNPdb01035	3	2319
PNPdb02365	4	271
PNPdb03696	2	3453
BGC0001230.1	7	1640
PNPdb01036	4	415
PNPdb02368	6	3628
PNPdb03699	2	3629
BGC0001230.0	7	1640
NOR00840	13	3630
PNPdb02367	7	3631
PNPdb03698	5	3632
BGC0001230.3	7	2417
NOR00841	13	3633
PNPdb01038	6	3634
BGC0001230.2	6	3635
NOR00842	13	3636
PNPdb01039	5	2901
PNPdb02369	4	3574
BGC0001230.5	7	1640
BGC0001230.4	5	2817
NOR00844	19	3637
BGC0001230.7	6	3638
NOR00845	19	3637
BGC0001230.6	7	3639
NPA001747	4	3640
NPA000419	4	3641
NPA013784	7	2085
NPA024438	5	3642
PNPdb02380	11	3643
NPA024439	5	3642
BGC0001421.0	7	167
NPA024436	5	3644
PNPdb01050	5	1207
PNPdb02382	8	3645
NPA024437	5	3646
PNPdb01051	6	3647
PNPdb02381	9	3648
PNPdb01052	5	3649
PNPdb02384	10	3650
PNPdb02386	7	3651
PNPdb01055	6	133
PNPdb02385	12	3128
NPA024441	5	3642
PNPdb01045	6	3652
NPA024442	5	3653
PNPdb01046	3	3368
PNPdb02376	8	2867
PNPdb01047	6	3654
PNPdb02379	8	3655
NPA024440	5	3642
PNPdb01048	5	968
PNPdb02378	9	790
PNPdb01049	2	2411
NPA001798	6	3656
NPA000469	3	1024
NPA011117	3	3657
BGC0000402.2	7	1426
BGC0000402.1	7	1428
NPA012445	4	3658
BGC0000402.0	7	1426
NPA013779	5	735
PNPdb02391	2	3659
PNPdb01060	9	3660
PNPdb02390	3	3595
PNPdb01061	8	705
PNPdb02393	4	3661
PNPdb02392	4	723
PNPdb01063	9	11
PNPdb02395	6	3662
PNPdb01064	10	3663
PNPdb02394	5	3664
PNPdb01065	13	3665
PNPdb02397	6	2906
PNPdb01066	10	3666
PNPdb01056	7	2062
PNPdb02388	4	3658
NPA000475	2	1313
PNPdb01057	6	3667
PNPdb01058	9	3668
PNPdb01059	9	3669
PNPdb02389	5	2457
NPA011126	8	2375
NPA012457	3	392
BGC0001029.0	6	647
PNPdb01071	2	316
NPA024414	3	3670
PNPdb01072	2	3671
PNPdb01073	4	3672
NPA025744	7	3673
PNPdb01074	6	3674
PNPdb01075	5	3675
NPA001782	7	3676
NOR00880	8	971
PNPdb01077	3	257
PNPdb01067	7	1440
NPA001772	4	3105
PNPdb01069	2	3611
NPA001774	6	867
NOR00875	19	2489
NOR00876	18	1491
NOR00877	8	971
NPA012428	3	926
BGC0002109.2	9	3677
NOR00878	8	971
NPA012427	7	3678
BGC0002109.3	9	3679
NOR00879	8	971
BGC0002109.0	11	3680
BGC0002109.1	11	3681
NPA012441	10	3682
NPA013752	8	3683
NPA013754	4	3684
BGC0002109.4	9	3685
BGC0002109.5	9	3686
PNPdb01081	5	3687
PNPdb01082	3	3688
BGC0001149.0	1	3689
PNPdb01083	7	3690
PNPdb01084	4	271
PNPdb01085	4	3691
PNPdb01086	4	1800
NPA000461	7	3692
PNPdb01087	6	554
PNPdb01088	5	3693
NOR00881	8	971
PNPdb01078	4	3694
NOR00882	9	1656
NOR00883	9	1656
NPA001786	9	2026
NOR00884	9	1328
NPA000455	9	3695
NOR00885	9	1328
NOR00886	9	1656
NPA011106	4	3696
BGC0002491.2	1	3697
PNPdb01090	7	1537
PNPdb01093	7	3698
PNPdb01094	10	3699
PNPdb01095	8	705
PNPdb01096	10	212
NPA024479	4	3700
PNPdb01098	8	3701
PNPdb01099	8	1878
PNPdb01089	7	1625
BGC0002491.0	2	446
BGC0002491.1	2	446
BGC0001016.0	7	1156
NPA007900	3	3702
BGC0000415.0	10	468
NPA011167	18	3703
NPA011140	4	271
BGC0001136.0	0	190
BGC0002371.0	7	3704
NPA000494	5	451
NPA000495	5	3705
BGC0002371.6	7	3706
NPA000485	3	3249
BGC0002371.5	6	3707
BGC0002371.8	9	3708
BGC0002371.7	9	3709
BGC0002371.2	9	3710
BGC0002371.1	6	3711
BGC0002371.4	7	3712
BGC0002371.3	6	3713
NPA012469	11	2908
NPA012467	8	247
BGC0002371.9	9	3714
NPA011135	9	3715
NPA012464	6	3716
NPA013795	3	3717
NPA012483	5	1675
NPA024447	5	3642
NPA024448	5	3653
NPA024445	5	3642
NPA024446	5	3653
NPA024443	5	3718
NPA024444	5	3653
NPA024451	7	3719
BGC0001003.0	1	2986
NPA012477	14	3720
BGC0001794.0	0	159
NPA011088	4	3721
NPA019806	8	1161
NPA019809	2	478
NPA023068	6	3722
NPA023069	6	3723
NPA023077	7	327
BGC0001327.1	3	849
NPA023075	7	3724
NPA007811	8	2264
NPA023076	7	3724
BGC0001327.0	3	849
NPA007817	3	3725
NPA023071	6	3726
NPA023070	5	3727
NPA019811	7	498
NPA011095	11	3728
NPA006500	3	392
NPA024388	6	3729
NPA024389	6	3729
NPA023067	6	3730
NPA019800	6	3173
NPA011066	6	3731
BGC0002203.0	3	3284
BGC0002456.0	0	159
NPA011061	2	3732
BGC0001051.0	0	1818
BGC0002456.1	0	159
BGC0002203.1	3	3733
BGC0002203.2	3	3354
NPA024386	6	3734
NPA024387	6	3729
BGC0002563.0	6	3735
NPA011057	6	510
NPA025699	11	3736
NPA025698	11	3737
NPA025697	9	3738
NPA007804	5	3739
NPA019845	6	368
BGC0002683.0	0	3740
NPA020839	2	3741
NPA018518	10	3742
NPA006532	7	3743
NPA007858	10	3744
BGC0002073.0	3	3745
NPA006528	7	1468
BGC0002336.0	4	3383
BGC0002336.1	4	3385
NPA018524	5	3746
NPA020828	11	3747
NPA020822	3	3748
NPA019838	11	3749
NPA020823	3	3750
BGC0000307.0	9	3138
NPA019839	4	3751
NPA020824	3	1807
NPA007870	2	3752
NPA006544	7	875
NPA005207	3	3753
BGC0003058.5	5	1460
BGC0003058.4	5	3754
NPA005209	8	279
BGC0003058.3	5	3755
BGC0003058.2	5	3206
BGC0003058.1	5	1885
BGC0003058.0	5	3391
NPA019843	6	3756
NPA019823	5	299
NPA020817	8	27
NPA006512	5	2965
NPA007835	2	3757
NPA006502	9	1500
NPA007833	19	3758
BGC0002813.1	0	3759
NPA023095	3	3760
BGC0002813.0	0	3759
NPA023096	3	3761
BGC0002813.3	1	3762
NPA006507	7	3763
NPA007838	11	3764
BGC0002813.2	1	3762
NPA007837	6	1261
BGC0000297.1	4	3765
BGC0000297.0	4	3765
NPA020818	9	707
NPA018502	4	3766
BGC0001434.0	0	450
NPA006523	18	3767
BGC0000978.0	0	1131
NPA007852	11	131
NPA006513	2	3768
NPA019821	9	1656
NPA020809	2	3769
NPA006570	7	866
NPA005241	6	133
NPA006571	8	3770
BGC0002994.0	14	3771
BGC0003165.0	0	2675
NPA005237	5	2442
NPA007899	7	1755
NPA019890	3	1863
NPA017231	2	3772
NPA017230	9	1084
NPA017233	2	590
NPA017235	2	2704
NPA018567	12	3773
NPA018565	8	3774
BGC0002278.2	0	3775
BGC0002278.1	1	3776
BGC0002278.0	0	3777
NPA018548	3	290
NPA020865	4	3778
NPA005254	6	3779
BGC0001878.1	2	3780
NPA005251	2	3781
NPA020863	6	348
BGC0001878.0	3	3782
BGC0002278.4	0	3775
NPA005248	7	322
NPA019883	15	3783
NPA018553	5	326
NPA018556	2	3784
NPA019887	7	500
NPA018554	7	3785
NPA019885	6	3053
BGC0000355.2	1	2374
BGC0000355.1	1	2374
NPA006552	3	1527
BGC0000355.0	1	3786
NPA007885	2	3787
BGC0000462.0	9	1328
NPA017212	10	2210
NPA018525	7	3788
NPA018526	6	1661
NPA020844	3	3789
NPA020845	2	3790
NPA007893	7	3791
NPA020840	2	3741
NPA007895	7	3792
PNPdb04901	14	3793
PNPdb04902	17	3794
PNPdb04900	7	3795
PNPdb04906	20	3796
PNPdb04903	14	3797
PNPdb04904	14	2995
PNPdb04909	20	3798
BGC0002158.0	0	159
PNPdb04907	12	2716
NPA019864	2	3799
PNPdb04908	15	3800
BGC0002430.0	12	3801
BGC0002430.1	13	3802
PNPdb04912	20	3803
PNPdb04913	20	3804
PNPdb04910	14	2357
PNPdb04911	19	3805
BGC0002589.2	5	2058
PNPdb04916	17	3806
BGC0002589.3	7	972
PNPdb04917	20	3807
BGC0002589.0	7	1841
PNPdb04914	17	3806
BGC0002589.1	5	2058
PNPdb04915	20	3808
BGC0002589.6	7	465
NPA017279	3	2578
BGC0002589.7	7	465
NPA017278	8	3809
BGC0002589.4	7	1279
PNPdb04918	17	423
BGC0002589.5	7	972
PNPdb04919	20	3810
PNPdb04920	14	3811
PNPdb04923	22	3812
PNPdb04924	16	3813
PNPdb04921	20	3814
PNPdb04922	20	3815
NPA018596	20	3816
PNPdb04927	22	3817
PNPdb04928	22	3818
NOR00902	11	3071
NPA018594	6	3819
NOR00903	7	3820
PNPdb04926	22	3821
NPA005265	4	2155
NPA006594	10	3742
NPA005263	2	3822
PNPdb04930	20	3823
PNPdb04931	20	3824
PNPdb03600	7	3825
PNPdb03602	5	3826
PNPdb03604	4	3827
PNPdb03603	5	3487
PNPdb04933	20	3828
PNPdb03606	5	3829
PNPdb04938	14	1364
PNPdb03605	5	3830
PNPdb04939	14	3831
PNPdb03608	5	2325
PNPdb04936	14	1714
PNPdb04937	20	3832
PNPdb03609	5	431
NPA017258	7	1259
BGC0001207.0	11	3833
NPA020887	4	3834
NPA020884	6	3835
NPA020885	5	3836
BGC0000342.0	5	3837
PNPdb04941	17	423
PNPdb04942	15	3838
PNPdb03611	3	3839
PNPdb03610	5	3487
PNPdb04940	14	2737
PNPdb03612	3	3840
PNPdb04946	20	3841
PNPdb03615	4	3842
PNPdb04943	14	1433
PNPdb03614	5	3843
PNPdb04944	22	3844
PNPdb03617	3	3845
PNPdb03616	4	3846
PNPdb04947	20	3847
PNPdb03618	4	720
PNPdb04948	7	3848
NPA018577	6	3849
BGC0001135.1	5	3850
NPA014910	10	1234
BGC0001135.0	6	1151
NPA014912	21	3851
NPA014919	2	590
NPA017190	9	3852
PNPdb04831	20	3853
PNPdb04832	19	3854
NPA017192	2	3855
PNPdb03501	9	2129
PNPdb03500	2	799
PNPdb04830	20	3856
NPA002920	6	3857
PNPdb04836	20	3858
NOR00931	10	3859
PNPdb03505	6	3860
PNPdb04833	20	3861
NOR00932	11	3862
NPA017195	4	1272
NOR00933	14	3863
PNPdb03507	3	3864
PNPdb04839	19	3865
NOR00934	13	3866
NOR00935	12	3208
PNPdb03509	5	3867
PNPdb04837	20	680
NOR00936	11	3207
PNPdb03508	2	3868
NOR00937	15	1939
NPA002929	16	3869
NOR00938	15	2008
NOR00939	15	1497
NPA014902	8	1389
PNPdb03510	3	3870
PNPdb04842	20	3871
PNPdb04843	19	3872
PNPdb03512	4	3873
PNPdb03511	5	3874
PNPdb04841	21	3875
NOR00940	15	3183
PNPdb03514	7	3876
PNPdb03513	4	3877
BGC0001002.0	0	3878
NPA001603	4	2427
PNPdb03516	3	3879
PNPdb04844	15	3880
NPA002933	7	2062
PNPdb03515	4	3881
PNPdb04845	19	3882
NOR00945	16	3883
PNPdb03517	3	3884
NOR00946	16	3885
NPA017189	9	3886
PNPdb04848	19	3887
PNPdb03519	4	3888
NPA001608	2	2886
PNPdb03530	3	3889
PNPdb04853	11	3890
PNPdb03520	3	3023
PNPdb04854	21	3891
PNPdb04851	20	3892
PNPdb03522	2	3893
PNPdb04858	15	3894
PNPdb04855	21	3895
PNPdb03526	2	3896
PNPdb04856	10	3897
PNPdb03529	4	3898
NOR00913	12	2933
BGC0001780.0	1	3899
NOR00916	12	3004
BGC0002528.2	5	3900
BGC0002528.1	3	3901
BGC0002528.0	2	3902
BGC0002755.0	8	3903
NPA005194	9	3322
BGC0001122.0	0	211
BGC0001122.1	1	3904
NPA005196	20	3798
PNPdb04872	18	3905
PNPdb02210	4	3906
PNPdb03541	6	3907
PNPdb03532	4	3908
PNPdb04864	15	3909
PNPdb02200	12	3910
PNPdb04865	16	3911
PNPdb02203	7	2256
PNPdb03534	4	3912
PNPdb04868	11	3913
PNPdb04869	23	3914
NPA002912	3	3915
PNPdb02207	13	3916
PNPdb04866	14	3917
BGC0001255.0	0	159
NPA018492	2	543
PNPdb02206	13	685
PNPdb03537	2	201
PNPdb04867	21	3918
PNPdb02209	3	3919
PNPdb03539	5	3920
NOR00925	11	3921
NOR00929	12	3922
NPA013620	6	3923
NPA013622	10	3924
NPA014953	3	3925
NPA013624	2	3926
NPA025603	11	3927
NPA025602	11	3927
PNPdb04882	21	3928
PNPdb04883	15	3929
NPA002970	4	528
PNPdb02221	4	3105
PNPdb03552	4	3930
PNPdb02220	6	3931
PNPdb03551	4	3932
PNPdb04881	11	3933
PNPdb02212	4	1304
PNPdb04875	14	3934
NOR00970	16	2221
PNPdb02211	5	3935
PNPdb04876	14	3934
NOR00971	16	728
PNPdb02214	3	3936
NOR00972	16	3937
